DAY,REGION,CUSTOMER_TYPE,ACTIVE_VPP_DEVICES,AVG_BATTERY_SOC_PCT,AVG_SOLAR_KW,NET_GRID_KWH,AVG_PRICE_EUR_MWH,TOTAL_CUSTOMER_MARGIN_EUR,TOTAL_EPOWER_MARGIN_EUR,TOTAL_NET_MARGIN_EUR
2026-05-19,East,Kleingewerbe,151,37.882174393,1.88959989,-25554.4,125.958958333,2745.2858,1176.5553,3921.8067
2026-05-19,East,Privatkunde,613,37.94004894,1.86790783,-104836.4,125.958958333,11300.5146,4843.0966,16143.4571
2026-05-19,North,Gewerbekunde,67,37.938432836,1.848171642,-11496.8,125.958958333,1235.6973,529.5859,1765.2673
2026-05-19,North,Kleingewerbe,161,38.066511387,1.850375259,-27657.2,125.958958333,2975.2294,1275.1037,4250.2916
2026-05-19,North,Privatkunde,686,37.962645773,1.858227041,-117690.8,125.958958333,12654.0781,5423.223,18077.1161
2026-05-19,South,Gewerbekunde,75,38.017777778,1.876244444,-12738.8,125.958958333,1374.2078,588.9477,1963.136
2026-05-19,South,Kleingewerbe,212,38.032625786,1.861688286,-35727.2,125.958958333,3857.8641,1653.3868,5511.2056
2026-05-19,South,Privatkunde,835,37.981487026,1.851193114,-143990.8,125.958958333,15498.3404,6642.1932,22140.3048
2026-05-19,West,Gewerbekunde,79,38.050105485,1.879287975,-13462,125.958958333,1454.0139,623.1524,2077.1474
2026-05-19,West,Kleingewerbe,214,37.950545171,1.874020639,-36252.8,125.958958333,3916.2099,1678.3944,5594.5459
2026-05-19,West,Privatkunde,905,37.904834254,1.878804328,-154364.4,125.958958333,16649.3284,7135.4843,23784.5762
2026-05-20,East,Gewerbekunde,44,50.318181818,1.800047348,-1670,109.578229167,380.9927,163.2838,544.2739
2026-05-20,East,Kleingewerbe,151,50.189569536,1.815162804,-5840.4,109.578229167,1287.3844,551.7434,1839.1188
2026-05-20,East,Privatkunde,613,49.926522567,1.869577216,-21232,109.578229167,5074.5812,2174.8606,7249.3899
2026-05-20,North,Gewerbekunde,67,49.834577114,1.811772388,-2596.4,109.578229167,578.8698,248.0905,826.955
2026-05-20,North,Kleingewerbe,161,50.010869565,1.847820911,-5756.8,109.578229167,1344.8541,576.3813,1921.2224
2026-05-20,North,Privatkunde,686,49.934037901,1.861270651,-25078.8,109.578229167,5805.7541,2488.2596,8293.9412
2026-05-20,South,Gewerbekunde,75,49.858333333,1.876211111,-2585.2,109.578229167,616.1014,264.0491,880.1442
2026-05-20,South,Kleingewerbe,212,49.744300314,1.856141903,-7728.8,109.578229167,1779.2137,762.5357,2541.7386
2026-05-20,South,Privatkunde,835,49.990419162,1.857404691,-29508.8,109.578229167,6967.1586,2986.0098,9953.0819
2026-05-20,West,Gewerbekunde,79,50.033755274,1.845949367,-2749.2,109.578229167,654.0432,280.309,934.3507
2026-05-20,West,Kleingewerbe,214,49.792834891,1.85274338,-7514.8,109.578229167,1784.6329,764.8568,2549.4686
2026-05-20,West,Privatkunde,905,49.940515654,1.865905617,-32708,109.578229167,7590.7671,3253.2493,10843.941
2026-05-21,East,Gewerbekunde,44,46.125,1.873731061,-3752.4,110.254895833,682.1205,292.3328,974.4515
2026-05-21,East,Kleingewerbe,151,45.83692053,1.832626932,-12542.4,110.254895833,2317.5337,993.2258,3310.7326
2026-05-21,East,Privatkunde,613,46.050367047,1.863563078,-49214.4,110.254895833,9255.0561,3966.4484,13221.3666
2026-05-21,North,Gewerbekunde,67,45.769278607,1.880715174,-5402.8,110.254895833,1007.4973,431.7854,1439.2691
2026-05-21,North,Kleingewerbe,161,46.097567288,1.870380435,-12798,110.254895833,2418.2355,1036.3868,3454.5921
2026-05-21,North,Privatkunde,686,45.95675413,1.861558552,-55202.4,110.254895833,10336.5386,4429.938,14766.3498
2026-05-21,South,Gewerbekunde,75,45.986111111,1.878755556,-6404,110.254895833,1152.55,493.9488,1646.4821
2026-05-21,South,Kleingewerbe,212,45.974646226,1.843590802,-17263.6,110.254895833,3233.3195,1385.7107,4618.9904
2026-05-21,South,Privatkunde,835,45.988922156,1.85503493,-66898.4,110.254895833,12595.6587,5398.1329,17993.6079
2026-05-21,West,Gewerbekunde,79,45.973628692,1.854446203,-6608,110.254895833,1221.4696,523.4872,1744.943
2026-05-21,West,Kleingewerbe,214,45.924454829,1.862052181,-17292.4,110.254895833,3233.1918,1385.6623,4618.807
2026-05-21,West,Privatkunde,905,45.932872928,1.857096685,-72584,110.254895833,13633.0654,5842.7312,19475.6151
2026-05-22,East,Gewerbekunde,44,45.580492424,1.87344697,-3616.8,105.74625,738.9616,316.6988,1055.6538
2026-05-22,East,Kleingewerbe,151,45.915286976,1.896263797,-13379.6,105.74625,2611.4652,1119.2028,3730.6449
2026-05-22,East,Privatkunde,613,45.759719956,1.847312398,-51713.2,105.74625,10309.6284,4418.409,14727.9386
2026-05-22,North,Gewerbekunde,67,45.631218905,1.881424129,-5631.6,105.74625,1121.4959,480.64,1602.124
2026-05-22,North,Kleingewerbe,161,45.77199793,1.864197723,-13837.2,105.74625,2721.8604,1166.5075,3888.3478
2026-05-22,North,Privatkunde,686,45.773931001,1.867979227,-58053.2,105.74625,11559.1109,4953.9265,16512.9157
2026-05-22,South,Gewerbekunde,75,45.856111111,1.883266667,-6692.4,105.74625,1295.2102,555.0869,1850.2853
2026-05-22,South,Kleingewerbe,212,45.759237421,1.871110456,-18067.2,105.74625,3570.1422,1530.068,5100.1693
2026-05-22,South,Privatkunde,835,45.763522954,1.854525948,-69698,105.74625,13974.142,5988.925,19962.9419
2026-05-22,West,Gewerbekunde,79,45.634493671,1.877357595,-6662.8,105.74625,1315.6522,563.8508,1879.4897
2026-05-22,West,Kleingewerbe,214,45.802375389,1.851279206,-18239.6,105.74625,3607.734,1546.1745,5153.8725
2026-05-22,West,Privatkunde,905,45.7106814,1.874054788,-76126.8,105.74625,15214.7941,6520.6213,21735.2622
2026-05-23,East,Gewerbekunde,44,59.289772727,1.871695076,2748,80.216354167,450.3205,192.9952,643.3141
2026-05-23,East,Kleingewerbe,151,59.250827815,1.839635762,9962.4,80.216354167,1503.8362,644.5072,2148.3462
2026-05-23,East,Privatkunde,613,59.294045677,1.860399674,41271.2,80.216354167,6075.3147,2603.7123,8679.0545
2026-05-23,North,Gewerbekunde,67,59.461442786,1.896679104,4395.2,80.216354167,666.9262,285.8268,952.7557
2026-05-23,North,Kleingewerbe,161,59.329710145,1.855507246,10828.8,80.216354167,1602.8871,686.9505,2289.8389
2026-05-23,North,Privatkunde,686,59.347971331,1.858661929,45803.6,80.216354167,6808.5321,2917.9458,9726.4943
2026-05-23,South,Gewerbekunde,75,59.651111111,1.824866667,5042.4,80.216354167,743.4163,318.6047,1062.0286
2026-05-23,South,Kleingewerbe,212,59.19634434,1.860288915,14251.2,80.216354167,2091.2022,896.228,2987.4277
2026-05-23,South,Privatkunde,835,59.259031936,1.853603792,56321.2,80.216354167,8238.2518,3530.6879,11768.969
2026-05-23,West,Gewerbekunde,79,59.278481013,1.864694093,5425.2,80.216354167,761.7,326.4487,1088.1528
2026-05-23,West,Kleingewerbe,214,59.406931464,1.85045366,14698,80.216354167,2118.298,907.8397,3026.1588
2026-05-23,West,Privatkunde,905,59.239732965,1.867930018,60296.8,80.216354167,9007.6956,3860.4603,12868.169
2026-05-24,East,Gewerbekunde,44,59.832386364,1.860965909,3074.8,65.876354167,509.5204,218.3678,727.8905
2026-05-24,East,Kleingewerbe,151,59.571467991,1.832745585,11041.2,65.876354167,1692.8846,725.5271,2418.4192
2026-05-24,East,Privatkunde,613,59.678765633,1.859265905,43746.4,65.876354167,6948.5843,2977.9619,9926.5804
2026-05-24,North,Gewerbekunde,67,59.6710199,1.886691542,4588,65.876354167,783.3529,335.7248,1119.0822
2026-05-24,North,Kleingewerbe,161,59.506469979,1.857295549,11052.4,65.876354167,1848.5755,792.2463,2640.8293
2026-05-24,North,Privatkunde,686,59.628522838,1.850848518,47808.4,65.876354167,7870.8204,3373.2171,11244.0762
2026-05-24,South,Gewerbekunde,75,59.395,1.92425,5280.8,65.876354167,851.0899,364.7517,1215.8508
2026-05-24,South,Kleingewerbe,212,59.566234277,1.87627555,15233.6,65.876354167,2392.5102,1025.3578,3417.8792
2026-05-24,South,Privatkunde,835,59.678243513,1.866689621,59850.8,65.876354167,9449.6053,4049.8392,13499.4908
2026-05-24,West,Gewerbekunde,79,59.873945148,1.883154008,5590,65.876354167,898.8904,385.2426,1284.1351
2026-05-24,West,Kleingewerbe,214,59.705607477,1.863432632,14695.6,65.876354167,2471.5802,1059.2486,3530.8348
2026-05-24,West,Privatkunde,905,59.599769797,1.854435543,64212.8,65.876354167,10299.5209,4414.096,14713.647
2026-05-25,East,Gewerbekunde,44,57.989583333,1.831619318,2414,81.661458333,456.3787,195.5968,651.9721
2026-05-25,East,Kleingewerbe,151,58.113686534,1.87276766,8238,81.661458333,1580.2822,677.2758,2257.5452
2026-05-25,East,Privatkunde,613,58.209692768,1.859821234,34601.6,81.661458333,6315.1351,2706.5586,9021.6217
2026-05-25,North,Gewerbekunde,67,58.281716418,1.928501244,3471.6,81.661458333,711.1162,304.776,1015.8811
2026-05-25,North,Kleingewerbe,161,58.072722567,1.849221014,9081.6,81.661458333,1666.8337,714.3772,2381.1925
2026-05-25,North,Privatkunde,686,58.274720603,1.842571672,37551.6,81.661458333,7187.9474,3080.6252,10268.5081
2026-05-25,South,Gewerbekunde,75,57.811666667,1.896466667,3926.8,81.661458333,797.8989,341.9667,1139.8526
2026-05-25,South,Kleingewerbe,212,58.183569182,1.847279874,11638.8,81.661458333,2218.3469,950.7439,3169.0691
2026-05-25,South,Privatkunde,835,58.228043912,1.864680639,45936.4,81.661458333,8675.177,3718.0172,12393.1026
2026-05-25,West,Gewerbekunde,79,58.302742616,1.817447257,4486,81.661458333,808.6013,346.5512,1155.1413
2026-05-25,West,Kleingewerbe,214,58.113123053,1.831176012,11258,81.661458333,2267.7512,971.9323,3239.645
2026-05-25,West,Privatkunde,905,58.249355433,1.876160221,50390.4,81.661458333,9409.9282,4032.9331,13442.7694
2026-05-26,East,Gewerbekunde,44,54.039772727,1.898276515,552.4,97.8803125,502.3176,215.2803,717.593
2026-05-26,East,Kleingewerbe,151,53.909768212,1.838046358,1186.8,97.8803125,1779.7631,762.7582,2542.4988
2026-05-26,East,Privatkunde,613,53.862357259,1.865680397,4702.8,97.8803125,7260.6645,3111.7405,10372.298
2026-05-26,North,Gewerbekunde,67,54.084577114,1.884123134,368,97.8803125,812.5937,348.2597,1160.8402
2026-05-26,North,Kleingewerbe,161,54.011387164,1.881480331,1162,97.8803125,1935.5714,829.5327,2765.0881
2026-05-26,North,Privatkunde,686,54.025145773,1.874156948,5405.2,97.8803125,8128.5174,3483.6696,11612.0774
2026-05-26,South,Gewerbekunde,75,53.927222222,1.862166667,624,97.8803125,881.614,377.8386,1259.4423
2026-05-26,South,Kleingewerbe,212,54.270833333,1.845086478,1667.2,97.8803125,2506.8098,1074.3519,3581.133
2026-05-26,South,Privatkunde,835,53.986477046,1.872382735,7150.4,97.8803125,9875.4653,4232.3708,14107.692
2026-05-26,West,Gewerbekunde,79,54.061708861,1.839720464,735.2,97.8803125,923.4907,395.7844,1319.2619
2026-05-26,West,Kleingewerbe,214,54.131619938,1.878934969,1815.6,97.8803125,2514.2731,1077.5569,3591.7936
2026-05-26,West,Privatkunde,905,53.872053407,1.849139042,6523.6,97.8803125,10768.702,4615.19,15383.7373
2026-05-27,East,Gewerbekunde,44,56.526515152,1.878361742,1490.8,84.0525,435.605,186.6941,622.2936
2026-05-27,East,Kleingewerbe,151,56.419701987,1.872287528,5446.4,84.0525,1476.3454,632.753,2109.0734
2026-05-27,East,Privatkunde,613,56.593936922,1.86273994,21852.8,84.0525,6035.1355,2586.5986,8621.613
2026-05-27,North,Gewerbekunde,67,56.687189055,1.851523632,2118.8,84.0525,676.3836,289.8912,966.2586
2026-05-27,North,Kleingewerbe,161,56.622929607,1.814086439,6050,84.0525,1549.6743,664.1715,2213.8112
2026-05-27,North,Privatkunde,686,56.512390671,1.879757653,24262.4,84.0525,6769.7914,2901.4744,9671.1171
2026-05-27,South,Gewerbekunde,75,56.427777778,1.831416667,2715.2,84.0525,734.3419,314.7324,1049.055
2026-05-27,South,Kleingewerbe,212,56.500196541,1.872329009,7734.8,84.0525,2076.3508,889.9055,2966.2197
2026-05-27,South,Privatkunde,835,56.517864271,1.866045908,30682,84.0525,8124.5211,3482.0799,11606.4104
2026-05-27,West,Gewerbekunde,79,56.632383966,1.848233122,2703.6,84.0525,786.6326,337.1449,1123.7649
2026-05-27,West,Kleingewerbe,214,56.512266355,1.843198988,7969.6,84.0525,2069.4066,886.9313,2956.2829
2026-05-27,West,Privatkunde,905,56.461832413,1.852957182,32651.2,84.0525,8846.4638,3791.5233,12637.7834
2026-05-28,East,Gewerbekunde,44,48.575757576,1.927367424,-2213.2,122.980520833,889.6128,381.2733,1270.8744
2026-05-28,East,Kleingewerbe,151,48.496412804,1.877513797,-8052.8,122.980520833,3084.8553,1322.1129,4406.9224
2026-05-28,East,Privatkunde,613,48.563145731,1.854583333,-32841.6,122.980520833,12607.3837,5403.283,18010.5012
2026-05-28,North,Gewerbekunde,67,48.419154229,1.870628109,-3468.8,122.980520833,1361.8554,583.6667,1945.5031
2026-05-28,North,Kleingewerbe,161,48.464285714,1.869979296,-8597.2,122.980520833,3316.1528,1421.2342,4737.3534
2026-05-28,North,Privatkunde,686,48.530794461,1.864295432,-36427.6,122.980520833,14045.7362,6019.7246,20065.2655
2026-05-28,South,Gewerbekunde,75,48.399444444,1.900044444,-4014.4,122.980520833,1544.0516,661.752,2205.7836
2026-05-28,South,Kleingewerbe,212,48.651336478,1.879925314,-11531.6,122.980520833,4374.503,1874.8286,6249.2757
2026-05-28,South,Privatkunde,835,48.554441118,1.865617265,-44457.2,122.980520833,17095.1301,7326.6411,24421.5449
2026-05-28,West,Gewerbekunde,79,48.521097046,1.84507384,-3905.6,122.980520833,1598.5064,685.0918,2283.5714
2026-05-28,West,Kleingewerbe,214,48.446261682,1.869867601,-11489.2,122.980520833,4377.573,1876.1457,6253.6567
2026-05-28,West,Privatkunde,905,48.377946593,1.869149171,-47480.8,122.980520833,18465.8347,7914.0987,26379.688
2026-05-29,East,Gewerbekunde,44,52.567234848,1.837793561,-219.2,102.281354167,506.8335,217.2105,724.0391
2026-05-29,East,Kleingewerbe,151,52.82615894,1.860474614,-492.4,102.281354167,1738.0878,744.881,2482.9539
2026-05-29,East,Privatkunde,613,52.753806417,1.861810767,-3294.4,102.281354167,7147.0448,3062.9695,10209.9674
2026-05-29,North,Gewerbekunde,67,52.930970149,1.837039801,-140.8,102.281354167,772.7173,331.1601,1103.8773
2026-05-29,North,Kleingewerbe,161,53.061076605,1.863159938,-566.8,102.281354167,1861.1386,797.6117,2658.74
2026-05-29,North,Privatkunde,686,52.894375607,1.858446914,-2805.6,102.281354167,7967.2996,3414.4844,11381.7368
2026-05-29,South,Gewerbekunde,75,52.841666667,1.887377778,-39.6,102.281354167,837.2227,358.8004,1196.0217
2026-05-29,South,Kleingewerbe,212,52.724056604,1.858453223,-1094.4,102.281354167,2452.9357,1051.2365,3504.1556
2026-05-29,South,Privatkunde,835,52.782734531,1.863727046,-1662.8,102.281354167,9551.1137,4093.2645,13644.3237
2026-05-29,West,Gewerbekunde,79,53.204113924,1.834941983,-603.2,102.281354167,938.8706,402.3681,1341.2311
2026-05-29,West,Kleingewerbe,214,52.625389408,1.866549844,-967.6,102.281354167,2481.8994,1063.6582,3545.5449
2026-05-29,West,Privatkunde,905,52.895856354,1.853871547,-3286,102.281354167,10439.2948,4473.9108,14913.1351
2026-05-30,East,Gewerbekunde,44,58.505681818,1.926145833,2676,85.929895833,324.8975,139.2414,464.1285
2026-05-30,East,Kleingewerbe,151,58.599889625,1.872535872,9456,85.929895833,1082.6608,463.9909,1546.6307
2026-05-30,East,Privatkunde,613,58.777732463,1.85466286,37408,85.929895833,4514.1033,1934.609,6448.6171
2026-05-30,North,Gewerbekunde,67,58.623134328,1.900422886,4346.8,85.929895833,477.5809,204.6774,682.2443
2026-05-30,North,Kleingewerbe,161,58.83436853,1.835546066,9592.8,85.929895833,1201.9113,515.0975,1716.9953
2026-05-30,North,Privatkunde,686,58.735301263,1.85046708,42450.4,85.929895833,4963.9293,2127.3916,7091.2082
2026-05-30,South,Gewerbekunde,75,58.784444444,1.81365,4753.6,85.929895833,538.5899,230.822,769.4073
2026-05-30,South,Kleingewerbe,212,58.56702044,1.854363208,12061.2,85.929895833,1626.8022,697.1904,2323.9673
2026-05-30,South,Privatkunde,835,58.680738523,1.870762974,50902.8,85.929895833,6132.4682,2628.1816,8760.5282
2026-05-30,West,Gewerbekunde,79,58.551687764,1.877658228,4648,85.929895833,598.5079,256.5047,855.0034
2026-05-30,West,Kleingewerbe,214,58.831775701,1.888792835,13942.8,85.929895833,1514.3008,648.9913,2163.2553
2026-05-30,West,Privatkunde,905,58.768554328,1.861554328,56019.2,85.929895833,6585.9499,2822.5329,9408.3275
2026-05-31,East,Gewerbekunde,44,56.910037879,1.89811553,1848.4,90.05625,310.4413,133.0508,443.4848
2026-05-31,East,Kleingewerbe,151,56.77593819,1.856788079,5976.4,90.05625,1069.327,458.287,1527.5736
2026-05-31,East,Privatkunde,613,56.878602501,1.874058592,25624.4,90.05625,4252.6855,1822.6028,6075.1446
2026-05-31,North,Gewerbekunde,67,56.892412935,1.900746269,2965.2,90.05625,450.2944,192.9877,643.2633
2026-05-31,North,Kleingewerbe,161,56.822463768,1.859989648,6773.6,90.05625,1110.323,475.862,1586.1455
2026-05-31,North,Privatkunde,686,56.887390671,1.851712828,28930.4,90.05625,4718.11,2022.0698,6740.024
2026-05-31,South,Gewerbekunde,75,56.997777778,1.901911111,3103.6,90.05625,524.6112,224.8351,749.4252
2026-05-31,South,Kleingewerbe,212,57.035377358,1.839506682,9058,90.05625,1432.6811,614.0135,2046.643
2026-05-31,South,Privatkunde,835,56.858632735,1.868017964,35281.2,90.05625,5744.0586,2461.7667,8205.6092
2026-05-31,West,Gewerbekunde,79,56.881329114,1.883412447,3172,90.05625,554.1512,237.4962,791.6368
2026-05-31,West,Kleingewerbe,214,57.026285047,1.85723715,9359.6,90.05625,1431.923,613.6808,2045.5637
2026-05-31,West,Privatkunde,905,56.90271639,1.862573204,37798.8,90.05625,6208.9347,2660.9858,8869.7051
2026-06-01,East,Gewerbekunde,44,37.754734848,1.882793561,-7460.4,152.053229167,1028.9776,440.9987,1469.9655
2026-06-01,East,Kleingewerbe,151,37.652041943,1.873904525,-26016.8,152.053229167,3539.7001,1517.0333,5056.7098
2026-06-01,East,Privatkunde,613,37.852705275,1.857438146,-105098.4,152.053229167,14330.1854,6141.5995,20471.6561
2026-06-01,North,Gewerbekunde,67,37.720771144,1.873905473,-11488,152.053229167,1564.5233,670.5196,2235.0256
2026-06-01,North,Kleingewerbe,161,38.032608696,1.840662526,-27696.8,152.053229167,3764.6558,1613.4477,5378.0778
2026-06-01,North,Privatkunde,686,37.984693878,1.864474611,-117056.4,152.053229167,15940.8359,6831.8952,22772.5816
2026-06-01,South,Gewerbekunde,75,38.143888889,1.840938889,-12772.4,152.053229167,1742.8949,746.9643,2489.846
2026-06-01,South,Kleingewerbe,212,37.994693396,1.869825079,-35692,152.053229167,4845.69,2076.7569,6922.4024
2026-06-01,South,Privatkunde,835,37.958782435,1.85681487,-141784.8,152.053229167,19306.3839,8274.29,27580.4957
2026-06-01,West,Gewerbekunde,79,37.832805907,1.905743671,-13424,152.053229167,1831.5222,784.9491,2616.4568
2026-06-01,West,Kleingewerbe,214,37.89855919,1.860258956,-36116,152.053229167,4915.6484,2106.7348,7022.3457
2026-06-01,West,Privatkunde,905,37.884069982,1.867389503,-154504.8,152.053229167,21026.7094,9011.5785,30038.1008
2026-06-02,East,Gewerbekunde,44,44.478219697,1.833664773,-4273.2,120.121145833,457.0633,195.8925,652.9427
2026-06-02,East,Kleingewerbe,151,44.62196468,1.873405077,-14099.2,120.121145833,1514.734,649.1943,2163.9005
2026-06-02,East,Privatkunde,613,44.481375748,1.865131865,-58307.6,120.121145833,6244.552,2676.3188,8920.7623
2026-06-02,North,Gewerbekunde,67,44.753109453,1.830124378,-6364,120.121145833,685.4475,293.7693,979.2093
2026-06-02,North,Kleingewerbe,161,44.48757764,1.863030538,-15477.2,120.121145833,1658.6662,710.8867,2369.5241
2026-06-02,North,Privatkunde,686,44.450741011,1.854619776,-65290.4,120.121145833,6993.7451,2997.3983,9991.0349
2026-06-02,South,Gewerbekunde,75,44.563888889,1.796011111,-7122.4,120.121145833,765.1784,327.9427,1093.1074
2026-06-02,South,Kleingewerbe,212,44.437893082,1.866590016,-20517.2,120.121145833,2183.8616,935.9708,3119.7976
2026-06-02,South,Privatkunde,835,44.476646707,1.86045509,-81077.6,120.121145833,8649.2776,3706.9448,12356.0918
2026-06-02,West,Gewerbekunde,79,44.726265823,1.868934599,-7717.6,120.121145833,824.983,353.5744,1178.5461
2026-06-02,West,Kleingewerbe,214,44.418224299,1.847961449,-21055.2,120.121145833,2245.4685,962.3788,3207.8042
2026-06-02,West,Privatkunde,905,44.478038674,1.883608656,-86966.4,120.121145833,9299.474,3985.6178,13284.9567
2026-06-03,East,Gewerbekunde,44,51.791666667,1.806354167,-633.2,99.864895833,222.439,95.3425,317.7799
2026-06-03,East,Kleingewerbe,151,51.306843267,1.832356512,-3044,99.864895833,835.2375,358.0014,1193.239
2026-06-03,East,Privatkunde,613,51.324089179,1.868450924,-11161.2,99.864895833,3310.1936,1418.8032,4729.0077
2026-06-03,North,Gewerbekunde,67,51.447139303,1.824085821,-1240.4,99.864895833,361.0781,154.7647,515.8496
2026-06-03,North,Kleingewerbe,161,51.472049689,1.879334886,-2766.4,99.864895833,857.5814,367.5812,1225.1618
2026-06-03,North,Privatkunde,686,51.487670068,1.865612245,-12758,99.864895833,3725.8586,1596.9711,5322.8208
2026-06-03,South,Gewerbekunde,75,51.411111111,1.863966667,-1403.6,99.864895833,406.8633,174.3868,581.2507
2026-06-03,South,Kleingewerbe,212,51.708136792,1.869139151,-3191.6,99.864895833,1099.3999,471.2264,1570.6288
2026-06-03,South,Privatkunde,835,51.467015968,1.880669162,-14733.2,99.864895833,4440.8111,1903.4159,6344.2194
2026-06-03,West,Gewerbekunde,79,51.668776371,1.870706751,-1398.8,99.864895833,425.4474,182.3519,607.799
2026-06-03,West,Kleingewerbe,214,51.574182243,1.855642523,-3883.2,99.864895833,1147.1415,491.6918,1638.8177
2026-06-03,West,Privatkunde,905,51.390239411,1.856367864,-17458.8,99.864895833,4951.8666,2122.4534,7074.3356
2026-06-04,East,Gewerbekunde,44,68.369318182,1.854715909,7563.2,61.2765625,-140.4235,-60.1922,-200.6075
2026-06-04,East,Kleingewerbe,151,68.45888521,1.881680464,25792,61.2765625,-492.1433,-210.944,-703.0675
2026-06-04,East,Privatkunde,613,68.358550843,1.847264138,105087.2,61.2765625,-2006.6546,-860.0961,-2866.6672
2026-06-04,North,Gewerbekunde,67,68.26181592,1.845037313,11538.4,61.2765625,-226.9344,-97.2694,-324.1951
2026-06-04,North,Kleingewerbe,161,68.276915114,1.843793996,27768.4,61.2765625,-543.6486,-233.0144,-776.6461
2026-06-04,North,Privatkunde,686,68.428753644,1.858050899,118473.6,61.2765625,-2305.1822,-988.0427,-3293.1519
2026-06-04,South,Gewerbekunde,75,68.723333333,1.867788889,12992.8,61.2765625,-254.8131,-109.2151,-364.0181
2026-06-04,South,Kleingewerbe,212,68.633058176,1.844178459,36594,61.2765625,-710.2999,-304.4474,-1014.711
2026-06-04,South,Privatkunde,835,68.434381238,1.862311377,143213.6,61.2765625,-2739.5233,-1174.2162,-3913.6421
2026-06-04,West,Gewerbekunde,79,68.700421941,1.874013713,13579.6,61.2765625,-259.2509,-111.1201,-370.3654
2026-06-04,West,Kleingewerbe,214,68.387850467,1.862581776,37370.8,61.2765625,-736.6743,-315.751,-1052.3989
2026-06-04,West,Privatkunde,905,68.452117864,1.862470534,155494.4,61.2765625,-2986.6105,-1280.1118,-4266.5905
2026-06-05,East,Gewerbekunde,44,50.178030303,1.870255682,-1364,105.582708333,382.198,163.7989,545.9832
2026-06-05,East,Kleingewerbe,151,50.053256071,1.872982892,-5059.2,105.582708333,1347.3028,577.4129,1924.6798
2026-06-05,East,Privatkunde,613,50.160957042,1.870373844,-20834,105.582708333,5465.4217,2342.3227,7807.5985
2026-06-05,North,Gewerbekunde,67,50.032338308,1.883787313,-2282,105.582708333,610.6761,261.7184,872.3804
2026-06-05,North,Kleingewerbe,161,50.299171843,1.850996377,-5180.8,105.582708333,1404.0085,601.7133,2005.688
2026-06-05,North,Privatkunde,686,50.127854713,1.856063533,-22026,105.582708333,6001.9263,2572.2422,8574.0069
2026-06-05,South,Gewerbekunde,75,50.051111111,1.848516667,-2494.4,105.582708333,660.9721,283.2722,944.2242
2026-06-05,South,Kleingewerbe,212,50.172759434,1.82922956,-7210.8,105.582708333,1891.1357,810.4735,2701.5622
2026-06-05,South,Privatkunde,835,50.178742515,1.872818363,-27971.2,105.582708333,7399.7567,3171.3079,10570.8716
2026-06-05,West,Gewerbekunde,79,50.09757384,1.900142405,-2692.8,105.582708333,696.794,298.627,995.3948
2026-06-05,West,Kleingewerbe,214,49.93029595,1.85590148,-7205.6,105.582708333,1890.5628,810.2352,2700.7509
2026-06-05,West,Privatkunde,905,50.153360958,1.857163444,-29850.4,105.582708333,7966.6235,3414.2678,11380.6774
2026-06-06,East,Gewerbekunde,44,57.760416667,1.873645833,2161.2,85.288020833,228.302,97.8446,326.1455
2026-06-06,East,Kleingewerbe,151,57.734547461,1.87191777,7542.8,85.288020833,784.8971,336.3899,1121.2709
2026-06-06,East,Privatkunde,613,57.841557912,1.87521751,32742.4,85.288020833,3026.5647,1297.1323,4323.6525
2026-06-06,North,Gewerbekunde,67,57.786691542,1.829166667,3644,85.288020833,329.8712,141.3764,471.2367
2026-06-06,North,Kleingewerbe,161,57.942287785,1.836847826,8942,85.288020833,790.0377,338.5991,1128.6282
2026-06-06,North,Privatkunde,686,57.977587464,1.860782313,35987.6,85.288020833,3463.3144,1484.3084,4947.5471
2026-06-06,South,Gewerbekunde,75,57.748888889,1.855877778,3998.4,85.288020833,367.5311,157.5155,525.0475
2026-06-06,South,Kleingewerbe,212,57.918042453,1.872590409,11736.4,85.288020833,1018.0281,436.3058,1454.3221
2026-06-06,South,Privatkunde,835,57.916716567,1.853806387,43720,85.288020833,4158.1705,1782.107,5940.2133
2026-06-06,West,Gewerbekunde,79,57.900843882,1.836619198,4156,85.288020833,398.633,170.844,569.4725
2026-06-06,West,Kleingewerbe,214,57.904205607,1.904332165,11071.2,85.288020833,1079.3691,462.5906,1541.9497
2026-06-06,West,Privatkunde,905,57.892173112,1.876217772,46793.2,85.288020833,4605.9847,1974.0263,6579.9793
2026-06-07,East,Gewerbekunde,44,68.447916667,1.859308712,7365.2,45.351041667,315.3418,135.1469,450.492
2026-06-07,East,Kleingewerbe,151,68.356236203,1.885747792,25615.6,45.351041667,1069.8005,458.4905,1528.2901
2026-06-07,East,Privatkunde,613,68.424347471,1.856494698,102574,45.351041667,4448.4778,1906.5251,6354.9863
2026-06-07,North,Gewerbekunde,67,68.519900498,1.891026119,11190.4,45.351041667,493.7876,211.6248,705.4082
2026-06-07,North,Kleingewerbe,161,68.452380952,1.856022257,26965.6,45.351041667,1156.2781,495.5489,1651.8299
2026-06-07,North,Privatkunde,686,68.386722546,1.862434402,116173.6,45.351041667,4883.1322,2092.8028,6975.9195
2026-06-07,South,Gewerbekunde,75,68.594444444,1.86635,12699.6,45.351041667,526.2595,225.5442,751.8002
